aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
332	2	193203755	+	3	114484374	+	aid=332;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
384	2	193203827	-	8	128742111	-	aid=384;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
271	2	198351557	+	8	90718596	+	aid=271;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
272	2	198365698	+	8	90751606	+	aid=272;cn={'2': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}};at=N
450	2	198365699	-	2	198366054	-	aid=450;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
160	2	198366231	+	8	54681272	-	aid=160;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
165	2	198593334	+	8	54938501	-	aid=165;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
459	2	198758346	-	2	200933012	-	aid=459;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
458	2	198790970	+	2	199737831	+	aid=458;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
456	2	199158231	+	2	199500841	-	aid=456;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
461	2	206014972	+	2	206018190	-	aid=461;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
462	2	211622448	+	2	211625523	-	aid=462;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
463	2	217353874	+	2	217355264	-	aid=463;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
466	2	225723368	-	2	226970840	-	aid=466;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
467	2	237099813	+	2	237101074	-	aid=467;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
12	20	4676743	+	20	4679648	-	aid=12;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
22	20	14913864	+	20	14914962	-	aid=22;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
45	20	19812291	+	20	19814149	-	aid=45;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
57	20	21894193	-	20	21965241	-	aid=57;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
110	20	34804221	-	20	34889811	+	aid=110;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
129	20	44186611	+	20	44189323	-	aid=129;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
152	20	51405956	+	20	53566061	+	aid=152;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
25	21	15620431	+	21	15621050	-	aid=25;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
56	21	21894222	-	21	21896313	-	aid=56;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
119	21	40909296	+	21	41006881	-	aid=119;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
122	21	42836476	+	21	42892416	-	aid=122;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
53	22	21352330	+	22	21369253	-	aid=53;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
111	22	35865072	+	22	35865770	-	aid=111;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
123	22	42974261	+	22	42976875	-	aid=123;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
2	3	1548203	+	3	1550719	-	aid=2;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
3	3	1554095	+	3	1555208	-	aid=3;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
19	3	12824651	+	3	12825455	-	aid=19;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
303	3	34061494	-	4	96249951	+	aid=303;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
78	3	55962281	-	9	25777124	-	aid=78;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
181	3	59052338	-	3	59653689	+	aid=181;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
211	3	72795735	+	3	72796198	-	aid=211;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
306	3	100736207	+	3	100737162	-	aid=306;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
71	3	103501895	+	16	24357451	+	aid=71;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
73	3	103502000	-	16	24359100	-	aid=73;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
72	3	103502749	+	16	24358995	+	aid=72;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
326	3	112788035	+	3	112788792	-	aid=326;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
328	3	113524677	+	3	113526883	-	aid=328;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
331	3	114049411	+	3	114484375	-	aid=331;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
41	3	114314976	-	8	18270026	+	aid=41;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
342	3	114388359	+	8	120329754	+	aid=342;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
350	3	114880291	+	8	120881694	+	aid=350;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
383	3	114880361	-	8	128742110	+	aid=383;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
414	3	144658037	+	3	144658408	-	aid=414;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
419	3	149656102	+	3	149663010	-	aid=419;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
432	3	156330141	+	3	156330947	-	aid=432;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
438	3	169915588	+	3	169915949	-	aid=438;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
317	3	185841354	+	8	105073870	+	aid=317;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
318	3	185841355	-	8	105073871	-	aid=318;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
447	3	196783915	+	3	196784398	-	aid=447;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
359	3	197396000	-	12	122015000	-	aid=359;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
358	3	197399542	+	12	122014924	+	aid=358;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
58	4	22137844	+	4	22138301	+	aid=58;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
61	4	22138156	-	4	23064335	+	aid=61;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
63	4	22138302	-	4	23065489	+	aid=63;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
62	4	22138905	+	4	23065490	-	aid=62;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
60	4	22138906	-	4	23063852	+	aid=60;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
64	4	23063853	-	4	23065491	+	aid=64;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
83	4	29984760	+	4	29988308	-	aid=83;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
115	4	35623713	+	11	39332963	-	aid=115;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
125	4	36496988	-	4	43540906	+	aid=125;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
126	4	36497874	+	4	43540907	-	aid=126;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
75	4	37484538	+	17	25608232	+	aid=75;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
74	4	37484832	-	17	25606944	-	aid=74;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
243	4	80277702	+	4	80278989	-	aid=243;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
258	4	87937502	+	4	87938056	-	aid=258;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
431	4	88531241	-	4	155318184	+	aid=431;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
308	4	101621657	+	4	101622225	-	aid=308;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
313	4	105884083	-	X	102843840	+	aid=313;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
406	4	141870243	+	4	141871462	-	aid=406;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
309	4	166621554	+	12	102153657	-	aid=309;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
161	5	3522876	-	X	54809195	+	aid=161;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
30	5	10593111	+	5	17478320	-	aid=30;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
59	5	22723415	+	5	22725166	-	aid=59;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
87	5	30601948	-	5	30684764	+	aid=87;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=N
128	5	44079055	+	5	44079410	-	aid=128;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
140	5	45675435	+	5	45681599	-	aid=140;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
141	5	45863188	+	5	45864464	-	aid=141;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
94	5	71606926	+	13	32954505	+	aid=94;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
93	5	81374188	-	13	32953795	-	aid=93;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
109	5	81374922	+	13	33882762	-	aid=109;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
113	5	81376902	-	8	37689160	-	aid=113;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
245	5	82703779	+	5	82704629	-	aid=245;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
379	5	83777340	+	5	127234250	-	aid=379;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
249	5	84462117	+	5	84464095	-	aid=249;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
307	5	101488439	+	5	101546398	-	aid=307;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
91	5	109477851	-	17	31583000	+	aid=91;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
90	5	109478257	+	17	31582865	-	aid=90;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
55	5	141082949	-	10	21856296	-	aid=55;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
412	5	143941756	+	5	143952064	-	aid=412;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
418	5	147355836	+	5	147356921	-	aid=418;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
421	5	150211468	+	5	150212887	-	aid=421;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
424	5	150214000	+	5	151471120	-	aid=424;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
426	5	150214257	-	5	151472327	-	aid=426;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
425	5	150215000	+	5	151472000	+	aid=425;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
422	5	150883383	+	5	150890225	-	aid=422;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
427	5	152627034	+	5	152627546	-	aid=427;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
433	5	157461684	+	5	157462315	-	aid=433;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
436	5	165879392	+	5	166437088	-	aid=436;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
437	5	166557584	+	5	167600441	-	aid=437;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
442	5	177730118	-	5	177731289	-	aid=442;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
51	6	20880016	+	6	20880770	-	aid=51;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
193	6	33482666	+	17	63356190	+	aid=193;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
192	6	33482667	-	17	63355806	-	aid=192;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
402	6	36618931	+	7	137539747	+	aid=402;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
143	6	48109199	+	6	48110473	-	aid=143;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
150	6	51531008	-	6	51531185	-	aid=150;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
305	6	51531134	+	6	99845786	-	aid=305;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
229	6	78245810	+	6	78247262	-	aid=229;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
239	6	79787978	-	6	79799295	+	aid=239;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
248	6	81037536	+	6	84232987	-	aid=248;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
250	6	84353848	+	6	85005277	+	aid=250;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
337	6	84780255	-	6	118032397	-	aid=337;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
420	6	118372402	-	6	150103967	+	aid=420;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
357	6	121973409	+	6	121997329	-	aid=357;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
389	6	132658849	+	6	132659268	-	aid=389;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
398	6	136690417	+	6	136691449	-	aid=398;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
403	6	138562897	+	6	138595641	-	aid=403;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
415	6	145996793	+	6	145997606	-	aid=415;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
423	6	151428365	+	6	151436213	-	aid=423;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
434	6	163703639	+	6	163704405	-	aid=434;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
208	7	9584242	-	8	68723973	-	aid=208;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
54	7	21580713	+	7	21588577	-	aid=54;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
121	7	41814224	+	7	41815010	-	aid=121;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
168	7	55836881	+	7	55839445	-	aid=168;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
198	7	65221734	+	7	65348990	-	aid=198;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
207	7	67650251	+	7	67650983	-	aid=207;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
247	7	84153282	+	7	84154208	-	aid=247;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
278	7	91828847	+	7	91829780	-	aid=278;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
322	7	109914279	+	7	109914838	-	aid=322;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
323	7	110213107	+	7	110216754	-	aid=323;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
325	7	112505384	+	7	112506409	-	aid=325;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
334	7	117173385	+	7	117332893	-	aid=334;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
360	7	122402025	+	7	122406073	-	aid=360;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
382	7	128423644	+	7	128424289	-	aid=382;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
391	7	134040557	+	7	134041035	-	aid=391;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
14	8	225531	+	8	7300935	-	aid=14;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
11	8	3821843	-	8	4335241	+	aid=11;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
33	8	16549427	-	8	17800618	-	aid=33;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
34	8	16549572	+	8	17800700	+	aid=34;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
31	8	16549775	-	8	17644260	-	aid=31;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
26	8	16549842	+	8	16550499	+	aid=26;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
37	8	16550500	-	8	17801579	+	aid=37;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
32	8	16551861	+	8	17799451	-	aid=32;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
35	8	17800100	-	8	17800928	-	aid=35;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
36	8	17800300	+	8	17801063	+	aid=36;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
174	8	18259765	-	8	59269690	-	aid=174;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
186	8	18274308	-	8	61827346	+	aid=186;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
355	8	18332740	+	8	121905307	-	aid=355;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
294	8	18479460	-	8	95398122	+	aid=294;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
155	8	18680261	+	8	54348679	-	aid=155;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
205	8	18699218	-	8	67553001	-	aid=205;cn={'2': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}};at=N
401	8	20065387	+	8	136762149	+	aid=401;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
399	8	20066803	-	8	136759917	+	aid=399;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
400	8	20067326	+	8	136760183	-	aid=400;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
288	8	20317117	+	8	94808961	-	aid=288;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
159	8	20317118	-	8	54666555	+	aid=159;cn={'2': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}};at=N
274	8	21709679	+	8	90786526	-	aid=274;cn={'2': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}};at=N
171	8	22505104	-	8	58709266	+	aid=171;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
69	8	24010322	-	8	24011797	+	aid=69;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
117	8	37689081	+	18	40894752	-	aid=117;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
105	8	37698594	+	13	33877203	+	aid=105;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
89	8	49001750	-	18	31306803	+	aid=89;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
95	8	49002357	+	13	32955004	-	aid=95;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
104	8	49555228	-	13	33876803	-	aid=104;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
106	8	49556359	+	13	33877204	-	aid=106;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
103	8	49556430	-	13	33875894	+	aid=103;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
108	8	49557422	+	18	33877792	-	aid=108;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
373	8	54348155	+	8	125455395	-	aid=373;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
175	8	54354586	+	8	59302494	-	aid=175;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
351	8	54357293	-	8	121054283	-	aid=351;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
172	8	54666556	-	8	59255916	-	aid=172;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
176	8	54674888	+	8	59316886	+	aid=176;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
178	8	58390181	+	8	59366728	+	aid=178;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
348	8	58447568	-	8	120784801	-	aid=348;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
185	8	58474046	+	8	61826473	+	aid=185;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
297	8	58475416	-	8	95476690	+	aid=297;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
173	8	58491142	+	8	59269689	+	aid=173;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
184	8	58491143	-	8	61821803	+	aid=184;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
369	8	58669396	-	8	124216942	+	aid=369;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
365	8	58753605	-	8	123718869	-	aid=365;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
177	8	58755126	+	8	59316965	-	aid=177;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
343	8	58790177	-	8	120329843	-	aid=343;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
356	8	59015526	+	8	121907452	+	aid=356;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
179	8	59049356	-	8	59430699	-	aid=179;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
366	8	59255781	+	8	123721405	+	aid=366;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
299	8	59302493	+	8	95674031	+	aid=299;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
301	8	61823064	-	8	96178265	-	aid=301;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
371	8	61826474	-	8	125362528	-	aid=371;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
302	8	61827771	-	8	96178264	+	aid=302;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
300	8	62196453	-	8	95674278	-	aid=300;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
287	8	66980141	+	8	94732454	+	aid=287;cn={'2': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}};at=N
352	8	66983578	-	8	121476893	-	aid=352;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
204	8	66988029	+	8	67539984	-	aid=204;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
368	8	67553000	+	8	123985440	+	aid=368;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
222	8	76462294	+	8	76462686	-	aid=222;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
230	8	78474119	+	8	78477495	-	aid=230;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
235	8	79404764	+	8	79406150	-	aid=235;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
237	8	79427954	+	8	79429734	-	aid=237;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
340	8	90760254	+	8	118052717	+	aid=340;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
285	8	92600437	+	8	92600981	-	aid=285;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
316	8	94148172	-	8	104952223	+	aid=316;cn={'2': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
291	8	94732455	-	8	94948739	-	aid=291;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
298	8	94808960	+	8	95602164	-	aid=298;cn={'2': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}};at=N
293	8	95349791	+	8	95367303	-	aid=293;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
295	8	95380304	+	8	95402651	-	aid=295;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
367	8	95406001	-	8	123760256	+	aid=367;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
