aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
397	11	68724740	-	11	68736868	+	aid=397;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
614	11	74936764	-	12	107900121	+	aid=614;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
446	11	75422007	-	11	75451162	+	aid=446;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
458	11	77606151	-	11	77645962	-	aid=458;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
541	11	77609606	+	12	93131233	+	aid=541;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
480	11	81452498	-	11	82208818	+	aid=480;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
481	11	83145103	-	11	83161880	+	aid=481;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
485	11	83852963	+	11	83855000	-	aid=485;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
499	11	86561399	-	11	86567852	+	aid=499;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
509	11	88339140	-	11	88350052	-	aid=509;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
538	11	92606765	-	11	92621735	+	aid=538;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
544	11	93795586	+	11	93800741	-	aid=544;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
546	11	94973858	-	11	95116327	+	aid=546;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
563	11	99685857	-	11	99728034	+	aid=563;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
568	11	100471970	-	11	100485136	+	aid=568;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
565	11	102220965	-	12	99920064	-	aid=565;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
566	11	102293337	+	12	99942382	+	aid=566;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
583	11	103522573	-	11	103539126	+	aid=583;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
592	11	105550656	-	11	105558650	+	aid=592;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
594	11	105894893	-	11	105896678	+	aid=594;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
608	11	107039446	+	11	107042721	-	aid=608;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
676	11	109252867	-	11	123766287	+	aid=676;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
671	11	109341522	+	11	122849525	-	aid=671;cn={'2': {'AA': 4, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 4, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
633	11	113670895	-	11	113711616	+	aid=633;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
644	11	117898330	-	11	117903444	+	aid=644;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
674	11	123301396	-	11	123310452	+	aid=674;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
677	11	124000334	-	11	124038371	+	aid=677;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
694	11	129945576	-	11	129956239	+	aid=694;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
700	11	133008398	-	11	133333952	+	aid=700;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
50	12	10913801	-	12	10926438	+	aid=50;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
73	12	16671278	-	12	16684105	+	aid=73;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
121	12	22815298	-	12	22835997	+	aid=121;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
157	12	27538490	-	12	27543761	+	aid=157;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
231	12	39185976	-	12	39190431	+	aid=231;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
279	12	48313674	-	12	48383205	+	aid=279;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
337	12	59170197	-	12	59176907	+	aid=337;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
349	12	61227602	-	12	61283908	+	aid=349;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
369	12	64611349	-	12	64629505	+	aid=369;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
378	12	65077470	-	12	65640930	+	aid=378;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 1, 'BA': 0, 'BB': 0}};at=N
373	12	65232982	-	12	65245079	+	aid=373;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
390	12	67992171	-	12	67997116	+	aid=390;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
412	12	70885974	-	12	70893279	+	aid=412;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
421	12	72758282	-	12	72767934	+	aid=421;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
427	12	73319937	-	12	73324911	+	aid=427;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
482	12	83158856	-	12	83174422	+	aid=482;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
487	12	84472316	-	12	84492014	+	aid=487;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
501	12	87076105	-	12	87080021	+	aid=501;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
503	12	87621056	-	12	87631867	+	aid=503;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
504	12	87754154	-	12	87765028	+	aid=504;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
532	12	91885893	-	12	91891373	+	aid=532;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
586	12	92256110	+	12	104436453	-	aid=586;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
579	12	103096630	-	12	103099446	+	aid=579;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
588	12	104752847	-	12	104813086	+	aid=588;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
618	12	109485051	-	12	109490649	+	aid=618;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
620	12	109684555	-	12	109702511	+	aid=620;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
622	12	110327599	-	12	110343188	+	aid=622;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
626	12	110729767	-	12	110801405	+	aid=626;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
437	12	112497389	-	18	74594160	-	aid=437;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
631	12	112498000	-	12	112566000	+	aid=631;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
436	12	112498100	-	18	74593913	+	aid=436;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
438	12	112498286	+	18	74594463	+	aid=438;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
435	12	112566120	+	18	74593612	-	aid=435;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
666	12	121569167	-	12	121571444	+	aid=666;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
602	12	133234710	+	14	106316138	-	aid=602;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
106	13	21037271	-	13	21054948	+	aid=106;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
131	13	23885843	-	13	23890223	+	aid=131;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
142	13	24760707	-	13	25172131	+	aid=142;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
150	13	26308121	-	13	26314412	+	aid=150;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
219	13	29240342	-	13	36658028	-	aid=219;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
220	13	29244331	+	13	36661371	+	aid=220;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
217	13	34025028	+	13	35771705	+	aid=217;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
218	13	35642134	-	13	35771839	-	aid=218;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
226	13	37647302	-	13	38264952	+	aid=226;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
232	13	39245456	-	13	39253982	+	aid=232;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
233	13	39291593	-	13	39300014	+	aid=233;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
291	13	41982687	+	13	51608587	-	aid=291;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
317	13	56047105	+	13	56047411	-	aid=317;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
335	13	59079783	-	13	59083320	+	aid=335;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
370	13	64780380	-	13	64782110	+	aid=370;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
468	13	79775190	-	13	80074893	+	aid=468;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
561	13	83801699	-	14	99519042	-	aid=561;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
562	13	83801892	+	14	99567362	+	aid=562;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
407	13	88339991	-	17	69672350	+	aid=407;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
405	13	88340123	+	17	69668700	-	aid=405;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
38	13	95171420	+	20	8286308	+	aid=38;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
393	13	95293077	-	17	68341776	-	aid=393;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
39	13	96303481	+	20	8286616	-	aid=39;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}};at=N
35	13	96311829	-	20	7953860	+	aid=35;cn={'2': {'AA': 0, 'AB': 0, 'BA': 2, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 2, 'BB': 0}};at=N
392	13	104682492	+	17	68252096	+	aid=392;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
37	13	104701232	-	20	8279088	-	aid=37;cn={'2': {'AA': 0, 'AB': 0, 'BA': 1, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
595	13	106120241	-	13	106124644	+	aid=595;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
99	14	20137004	-	14	20345713	+	aid=99;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
112	14	21843860	-	14	21855419	+	aid=112;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
136	14	24277225	-	14	24297867	+	aid=136;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
151	14	26324031	-	14	26333321	+	aid=151;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
155	14	27001938	-	14	27130755	+	aid=155;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
173	14	30362172	-	14	30415180	+	aid=173;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
189	14	32482034	-	14	32490515	+	aid=189;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
212	14	35271277	-	14	35281412	+	aid=212;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
236	14	39458227	-	14	39462052	+	aid=236;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
237	14	39594781	-	14	39670846	+	aid=237;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
294	14	51824730	-	14	51831974	+	aid=294;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
308	14	55116122	-	14	55117303	+	aid=308;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
309	14	55117086	-	14	55118974	+	aid=309;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
354	14	61630009	-	14	62437785	+	aid=354;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
353	14	62374832	-	14	62387282	+	aid=353;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
367	14	64222866	+	14	64225741	-	aid=367;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
375	14	65442920	-	14	65451528	+	aid=375;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
426	14	73299357	-	14	73303314	+	aid=426;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
433	14	73761205	+	14	73787578	+	aid=433;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
445	14	75294474	-	14	75303773	+	aid=445;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
450	14	75966139	-	14	75970395	+	aid=450;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
466	14	79987806	-	14	80004341	+	aid=466;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
475	14	81389632	-	14	81393409	+	aid=475;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
476	14	81734249	-	14	81751415	+	aid=476;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
488	14	84553000	-	14	84557936	+	aid=488;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
500	14	86780633	-	14	86786768	+	aid=500;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
510	14	88428687	-	14	88505382	+	aid=510;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
523	14	90620861	-	14	90623283	+	aid=523;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
540	14	93077901	-	14	93083349	+	aid=540;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
584	14	103921446	-	14	103926440	+	aid=584;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
223	15	37371589	-	15	37376291	+	aid=223;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
239	15	39822833	-	15	39827012	+	aid=239;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
245	15	41291409	-	15	41306709	+	aid=245;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
267	15	46589641	-	15	46626834	+	aid=267;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
362	15	48694397	+	15	63268305	-	aid=362;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
324	15	55980369	-	15	57096127	+	aid=324;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
320	15	56378072	-	15	56392185	+	aid=320;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
402	15	57210199	+	15	69501310	-	aid=402;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
425	15	73032075	-	15	73058268	+	aid=425;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
441	15	75121778	-	15	75128378	+	aid=441;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
454	15	76370237	-	15	76374910	+	aid=454;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
489	15	84627742	-	15	84792275	+	aid=489;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=N
508	15	88200748	-	15	88255224	+	aid=508;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
542	15	93246446	-	15	93482166	+	aid=542;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=N
554	15	96841642	+	15	96842376	-	aid=554;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '4': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
