aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
33	6	140083478	+	10	64722234	-	aid=33;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
34	6	140093908	-	10	64752653	+	aid=34;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 3, 'BB': 0}};at=N
60	6	140095491	+	10	88653237	-	aid=60;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
57	6	140095548	-	10	88498194	+	aid=57;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
25	6	140111155	+	10	55661436	+	aid=25;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 2, 'BB': 0}};at=N
99	6	140111289	-	10	103389190	-	aid=99;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=N
98	6	140120416	+	10	102787798	+	aid=98;cn={'2': {'AA': 0, 'AB': 0, 'BA': 2, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 2, 'BB': 0}};at=N
71	6	140120472	-	10	91169948	-	aid=71;cn={'2': {'AA': 0, 'AB': 0, 'BA': 2, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
39	7	23550987	-	12	66451200	-	aid=39;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
24	8	29187793	-	12	53442255	-	aid=24;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
91	8	96802615	+	8	101731001	-	aid=91;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
22	8	96802992	-	14	52303315	-	aid=22;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
21	8	101731000	+	14	52297056	+	aid=21;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
44	8	124150238	+	14	73703867	-	aid=44;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
43	8	124150516	-	14	73703157	+	aid=43;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
51	9	115804473	-	14	80571473	-	aid=51;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
149	9	117124496	+	9	121141326	-	aid=149;cn={'2': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}};at=N
41	9	118264550	-	17	69405899	+	aid=41;cn={'2': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 2, 'BA': 0, 'BB': 0}};at=N
42	9	121035270	+	17	70316643	-	aid=42;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=N
8	X	11953335	+	10	58013383	-	aid=8;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
10	X	29518631	-	X	30714721	+	aid=10;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
40	X	66005996	-	X	67768071	+	aid=40;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
38	X	66097539	-	X	66106798	-	aid=38;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=N
45	X	73192913	+	X	73953930	+	aid=45;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=N
46	X	73820090	-	X	73954013	-	aid=46;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=N
r1	1	149999	+	1	150000	-	aid=r1;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r2	1	199999	+	1	200000	-	aid=r2;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r3	1	249999	+	1	250000	-	aid=r3;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r4	1	399999	+	1	400000	-	aid=r4;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r5	1	549999	+	1	550000	-	aid=r5;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r6	1	599999	+	1	600000	-	aid=r6;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r7	1	649999	+	1	650000	-	aid=r7;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r8	1	749999	+	1	750000	-	aid=r8;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r9	1	799999	+	1	800000	-	aid=r9;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r10	1	849999	+	1	850000	-	aid=r10;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r11	1	999999	+	1	1000000	-	aid=r11;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r12	1	1049999	+	1	1050000	-	aid=r12;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r13	1	2549999	+	1	2550000	-	aid=r13;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r14	1	2699999	+	1	2700000	-	aid=r14;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r15	1	3899999	+	1	3900000	-	aid=r15;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r16	1	3999999	+	1	4000000	-	aid=r16;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r17	1	5149999	+	1	5150000	-	aid=r17;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r18	1	5199999	+	1	5200000	-	aid=r18;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r19	1	7649999	+	1	7650000	-	aid=r19;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r20	1	7699999	+	1	7700000	-	aid=r20;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r21	1	9099999	+	1	9100000	-	aid=r21;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r22	1	9199999	+	1	9200000	-	aid=r22;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r23	1	9949999	+	1	9950000	-	aid=r23;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r24	1	9999999	+	1	10000000	-	aid=r24;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r25	1	12799999	+	1	12800000	-	aid=r25;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r26	1	12849999	+	1	12850000	-	aid=r26;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r27	1	12999999	+	1	13000000	-	aid=r27;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r28	1	13049999	+	1	13050000	-	aid=r28;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r29	1	13099999	+	1	13100000	-	aid=r29;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r30	1	13149999	+	1	13150000	-	aid=r30;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r31	1	13199999	+	1	13200000	-	aid=r31;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r32	1	13299999	+	1	13300000	-	aid=r32;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r33	1	13399999	+	1	13400000	-	aid=r33;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r34	1	13449999	+	1	13450000	-	aid=r34;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r35	1	13499999	+	1	13500000	-	aid=r35;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r36	1	13699999	+	1	13700000	-	aid=r36;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r37	1	13749999	+	1	13750000	-	aid=r37;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r38	1	13799999	+	1	13800000	-	aid=r38;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r39	1	15799999	+	1	15800000	-	aid=r39;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r40	1	15849999	+	1	15850000	-	aid=r40;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r41	1	16849999	+	1	16850000	-	aid=r41;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r42	1	16899999	+	1	16900000	-	aid=r42;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r43	1	16949999	+	1	16950000	-	aid=r43;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r44	1	17149999	+	1	17150000	-	aid=r44;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r45	1	17199999	+	1	17200000	-	aid=r45;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r46	1	20749999	+	1	20750000	-	aid=r46;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r47	1	20799999	+	1	20800000	-	aid=r47;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r48	1	21074999	+	1	21075000	-	aid=r48;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r49	1	21174999	+	1	21175000	-	aid=r49;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r50	1	21274999	+	1	21275000	-	aid=r50;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r51	1	21449999	+	1	21450000	-	aid=r51;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r52	1	21549999	+	1	21550000	-	aid=r52;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r53	1	21649999	+	1	21650000	-	aid=r53;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r54	1	21749999	+	1	21750000	-	aid=r54;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r55	1	22999999	+	1	23000000	-	aid=r55;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r56	1	23099999	+	1	23100000	-	aid=r56;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r57	1	23499999	+	1	23500000	-	aid=r57;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r58	1	23599999	+	1	23600000	-	aid=r58;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r59	1	24724999	+	1	24725000	-	aid=r59;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r60	1	24899999	+	1	24900000	-	aid=r60;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r61	1	25449999	+	1	25450000	-	aid=r61;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r62	1	25499999	+	1	25500000	-	aid=r62;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r63	1	27299999	+	1	27300000	-	aid=r63;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r64	1	27349999	+	1	27350000	-	aid=r64;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r65	1	27599999	+	1	27600000	-	aid=r65;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r66	1	27649999	+	1	27650000	-	aid=r66;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r67	1	27949999	+	1	27950000	-	aid=r67;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r68	1	27999999	+	1	28000000	-	aid=r68;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r69	1	28099999	+	1	28100000	-	aid=r69;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r70	1	28149999	+	1	28150000	-	aid=r70;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r71	1	30199999	+	1	30200000	-	aid=r71;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r72	1	30249999	+	1	30250000	-	aid=r72;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r73	1	31099999	+	1	31100000	-	aid=r73;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r74	1	31149999	+	1	31150000	-	aid=r74;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r75	1	31774999	+	1	31775000	-	aid=r75;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r76	1	31849999	+	1	31850000	-	aid=r76;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r77	1	31899999	+	1	31900000	-	aid=r77;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r78	1	32049999	+	1	32050000	-	aid=r78;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r79	1	32399999	+	1	32400000	-	aid=r79;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r80	1	32449999	+	1	32450000	-	aid=r80;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r81	1	32549999	+	1	32550000	-	aid=r81;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r82	1	32599999	+	1	32600000	-	aid=r82;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r83	1	33099999	+	1	33100000	-	aid=r83;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r84	1	33149999	+	1	33150000	-	aid=r84;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r85	1	41199999	+	1	41200000	-	aid=r85;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r86	1	41249999	+	1	41250000	-	aid=r86;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r87	1	41999999	+	1	42000000	-	aid=r87;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r88	1	42049999	+	1	42050000	-	aid=r88;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r89	1	42574999	+	1	42575000	-	aid=r89;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r90	1	42649999	+	1	42650000	-	aid=r90;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r91	1	46949999	+	1	46950000	-	aid=r91;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r92	1	46999999	+	1	47000000	-	aid=r92;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r93	1	47549999	+	1	47550000	-	aid=r93;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r94	1	47649999	+	1	47650000	-	aid=r94;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r95	1	52949999	+	1	52950000	-	aid=r95;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r96	1	52999999	+	1	53000000	-	aid=r96;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r97	1	53474999	+	1	53475000	-	aid=r97;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r98	1	53549999	+	1	53550000	-	aid=r98;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r99	1	54474999	+	1	54475000	-	aid=r99;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r100	1	54549999	+	1	54550000	-	aid=r100;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r101	1	55849999	+	1	55850000	-	aid=r101;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r102	1	55899999	+	1	55900000	-	aid=r102;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r103	1	59749999	+	1	59750000	-	aid=r103;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r104	1	59799999	+	1	59800000	-	aid=r104;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r105	1	65349999	+	1	65350000	-	aid=r105;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r106	1	65399999	+	1	65400000	-	aid=r106;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r107	1	80349999	+	1	80350000	-	aid=r107;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r108	1	80449999	+	1	80450000	-	aid=r108;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r109	1	80824999	+	1	80825000	-	aid=r109;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r110	1	80885110	+	1	80885111	-	aid=r110;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
